,Symbol,Date,Diluted EPS,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Common Stock Equity,Tangible Book Value,Invested Capital,End Cash Position,Financing Cash Flow,Operating Cash Flow,Total Revenue,Diluted Average Shares,Investing Cash Flow,Normalized Income,Tax Effect of Unusual Items,Pretax Income
739,SLRX,12/31/2019,-0.0021,13894.0,3314.0,10581.0,10581.0,1715.0,11083.0,3739.0,3579.0,-11580.0,3465.0,3269.0,5608.0,-8249.0,0.0,-6938.0
740,SRRK,12/31/2019,-0.0019,196381.0,83480.0,112901.0,112901.0,112901.0,112901.0,38806.0,48883.0,-63115.0,20492.0,27538.0,-62236.0,-51000.0,0.0,-51000.0
741,STSA,12/31/2019,-0.0048,126276.0,10941.0,115335.0,115335.0,115335.0,120265.0,22755.0,143063.0,-29637.0,0.0,5864.0,-95876.0,-28175.0,0.0,-28175.0
742,EYES,12/31/2019,-0.0182,16599.0,9324.0,7275.0,7275.0,7275.0,7275.0,11327.0,34989.0,-27629.0,3379.0,1839.0,-493.0,-30235.0,0.0,-33592.0
743,MCRB,12/31/2019,-0.0012,132440.0,180764.0,-48324.0,-48324.0,-48324.0,-23676.0,65126.0,86231.0,-76520.0,34505.0,56649.0,-30518.0,-68787.0,0.0,-70279.0
744,SCPH,12/31/2019,-0.0018,77283.0,25918.0,51365.0,51365.0,51365.0,70280.0,72806.0,13588.0,-30442.0,0.0,18601.0,0.0,-32996.0,0.0,-32996.0
745,SCYX,12/31/2019,-0.0096,57153.0,44258.0,12895.0,12895.0,12895.0,24417.0,42193.0,42305.0,-38119.0,121.0,5608.0,26240.0,-49735.0,0.0,-53710.0
746,SDGR,12/31/2019,0.0,155270.0,248593.0,-93323.0,-93364.0,-93364.0,-93364.0,26486.0,28684.0,-26059.0,85543.0,59565.0,-53855.0,-24571.0,0.0,-25972.0
747,SELB,12/31/2019,-0.0012,99569.0,91172.0,8397.0,8397.0,8397.0,27302.0,91551.0,105041.0,-51435.0,6677.0,45549.0,229.0,-55280.0,0.0,-55350.0
748,SESN,12/31/2019,-0.0012,114365.0,141065.0,-26700.0,-26700.0,-86164.0,-26700.0,48141.0,35356.0,-37521.0,0.0,90929.0,-136.0,-35880.0,0.0,-107500.0
749,SGEN,12/31/2019,0.0,2205866.0,329579.0,1876287.0,1876287.0,1301616.0,1876287.0,274562.0,637842.0,-163737.0,916713.0,165498.0,-277729.0,-220545.0,0.0,-158650.0
750,SRTS,12/31/2019,0.0,36925.0,8923.0,28001.0,28001.0,27664.0,28001.0,8100.0,2620.0,-2107.0,27263.0,16324.0,-4898.0,-1700.0,0.0,-1700.0
751,SWAV,12/31/2019,-0.0021,231938.0,39285.0,192653.0,192653.0,192653.0,206472.0,140495.0,208052.0,-48107.0,42927.0,23905.0,-59543.0,-50664.0,-164.43,-51047.0
752,SDC,12/31/2019,-0.0011,885645.0,427360.0,458285.0,333119.0,326474.0,541645.0,318458.0,444082.0,-333192.0,750428.0,381917.0,-106361.0,-92852.0,-8011.0,-535537.0
753,SIBN,12/31/2019,-0.0016,117009.0,54001.0,63008.0,63008.0,63008.0,102231.0,10435.0,3488.0,-31627.0,67301.0,24706.0,13491.0,-38403.0,0.0,-38403.0
754,SIEN,12/31/2019,-0.0026,204404.0,122522.0,81882.0,81882.0,55290.0,126638.0,87951.0,109756.0,-87033.0,83699.0,40654.0,-22014.0,-96775.0,-3714.0,-106784.0
755,SILK,12/31/2019,-0.0023,137402.0,65511.0,71891.0,71891.0,71891.0,116770.0,39491.0,113757.0,-29610.0,63354.0,22957.0,-69956.0,-52415.0,0.0,-52415.0
756,SINT,12/31/2019,-0.0057,9147.0,3945.0,5202.0,5202.0,5161.0,5220.0,1787.0,1394.0,-6435.0,689.0,1556.0,1381.0,-6100.0,0.0,-4797.0
757,SLDB,12/31/2019,-0.0029,103471.0,23423.0,80048.0,80048.0,80048.0,80048.0,76370.0,57875.0,-92714.0,0.0,40289.0,24516.0,-117223.0,0.0,-117223.0
758,SLGL,12/31/2019,-0.0013,61301.0,8836.0,52465.0,52465.0,52465.0,52465.0,9762.0,10613.0,-22500.0,22904.0,19535.0,16024.0,-24609.0,0.0,-24576.0
759,SLNO,12/31/2019,0.0,38172.0,23225.0,14947.0,14947.0,-1578.0,14947.0,20733.0,14481.0,-17375.0,0.0,34142.0,528.0,-23521.0,0.0,-30774.0
760,SOLY,12/31/2019,-0.001,13141.0,2868.0,10273.0,10273.0,10176.0,10273.0,12076.0,23391.0,-10605.0,0.0,13842.0,-842.51,-13752.0,0.0,-13752.0
761,SRRA,12/31/2019,-0.0303,151328.0,64983.0,86345.0,86344.0,86344.0,86344.0,147828.0,92738.0,-51183.0,0.0,2913.0,-39.0,-67391.0,-41.852,-88435.0
762,MITO,12/31/2019,-0.0023,52743.0,35476.0,17267.0,17267.0,17267.0,33509.0,50768.0,88027.0,-47984.0,21087.0,31306.0,-130.0,-51510.0,0.0,-71728.0
763,SBBP,12/31/2019,-0.0011,117638.0,45447.0,72191.0,72191.0,39825.0,72191.0,57032.0,87.0,-44784.0,21712.0,55383.0,-20761.0,-55392.0,2197.0,-47683.0
764,SBPH,12/31/2019,-0.0015,63197.0,27671.0,35526.0,35526.0,35526.0,54596.0,28943.0,19542.0,-29055.0,0.0,16454.0,23498.0,-32309.0,0.0,-24097.0
765,SMMT,1/31/2019,0.0,59767.0,17225.0,42542.0,42542.0,30124.0,42542.0,26858.0,33437.0,-26795.0,43012.0,85702.0,-313.0,15003.0,-1291.0,5031.0
766,SNSS,12/31/2019,-0.0027,37240.0,9697.0,27543.0,15774.0,15774.0,21239.0,18261.0,43035.0,-22185.0,2073.0,8713.0,-16285.0,-23330.0,0.0,-23330.0
767,SPRO,12/31/2019,-0.0034,106103.0,31529.0,74574.0,74574.0,74574.0,74574.0,29730.0,16140.0,-50020.0,18147.0,18161.0,29530.0,-61148.0,0.0,-60925.0
768,STOK,12/31/2019,-0.0018,228750.0,4322.0,224428.0,224428.0,224428.0,224428.0,222676.0,149762.0,-31055.0,0.0,17971.0,-1634.0,-32325.0,0.0,-32325.0
769,SUPN,12/31/2019,0.0021,1160282.0,564854.0,595428.0,595428.0,570588.0,940598.0,181381.0,3928.0,143129.0,392755.0,53817.0,-157924.0,113056.0,0.0,147487.0
770,SURF,12/31/2019,-0.002,131693.0,75027.0,56666.0,56666.0,56666.0,61775.0,48350.0,7415.0,-60140.0,15360.0,27855.0,16965.0,-54789.0,0.0,-54789.0
771,SWTX,12/31/2019,-0.0038,334831.0,12759.0,322072.0,322072.0,322072.0,322072.0,328192.0,333708.0,-47444.0,0.0,13275.0,-4260.0,-58306.0,0.0,-58306.0
772,SGRY,12/31/2019,-0.0023,5018900.0,3640500.0,1378400.0,691800.0,-2757900.0,3272500.0,93000.0,-135900.0,129500.0,1831400.0,48280.0,-85200.0,-46386.0,-5986.0,54600.0
773,SNDX,12/31/2019,-0.0018,63525.0,31925.0,31600.0,31600.0,31600.0,31600.0,24724.0,28570.0,-50612.0,1517.0,30491.0,12781.0,-56047.0,0.0,-56047.0
774,SRDX,9/30/2019,0.0,159865.0,37349.0,122516.0,122516.0,82119.0,122516.0,30361.0,-11029.0,8038.0,100077.0,13779.0,9754.0,7082.0,2.048,7558.0
775,STRO,12/31/2019,-0.0024,156370.0,58581.0,97789.0,97789.0,97789.0,107665.0,4975.0,-4184.0,-65023.0,42736.0,22959.0,-51131.0,-55744.0,0.0,-55744.0
776,SYBX,12/31/2019,-0.0017,188574.0,31669.0,156905.0,156905.0,156905.0,156905.0,27281.0,79604.0,-75468.0,2224.0,30284.0,10796.0,-51373.0,0.0,-51373.0
777,SYNH,12/31/2019,0.0013,7453795.0,4424141.0,3029654.0,3029654.0,-2293807.0,5638174.0,163689.0,-215469.0,318481.0,4675815.0,105005.0,-81661.0,215963.0,-31329.0,101709.0
778,SYRS,12/31/2019,-0.0019,149978.0,70794.0,79184.0,79184.0,79184.0,79184.0,44817.0,65990.0,-60253.0,1982.0,40222.0,-11734.0,-75438.0,0.0,-75438.0
779,TCMD,12/31/2019,0.0,151752.0,39157.0,112595.0,112595.0,107283.0,112595.0,22770.0,2496.0,2510.0,189492.0,19641.0,-2335.0,10971.0,0.0,11129.0
780,TLC,12/31/2019,-0.0245,1385978.0,664068.0,721910.0,721910.0,720108.0,1138563.0,1023874.0,744008.0,-777562.0,209140.0,32937.0,252191.0,-819134.0,2903.0,-803402.0
781,TTOO,12/31/2019,-0.0013,28486.0,62491.0,-34005.0,-34005.0,-34005.0,8897.0,11213.0,6350.0,-45361.0,8335.0,45508.0,-761.0,-59006.0,0.0,-59006.0
782,ENSG,12/31/2019,0.002,2361909.0,1705765.0,656144.0,654197.0,593278.0,982116.0,59175.0,82884.0,192223.0,2036524.0,55981.0,-247015.0,91061.0,0.0,116167.0
783,TBIO,12/31/2019,-0.0022,336201.0,182665.0,153536.0,153536.0,46641.0,153536.0,85530.0,129654.0,-82162.0,7804.0,51446.0,-18186.0,-94795.0,-74.288,-113779.0
784,TCON,12/31/2019,-0.0075,18121.0,15423.0,2698.0,2698.0,2698.0,8041.0,16412.0,906.0,-23650.0,0.0,3034.0,14020.0,-22674.0,0.0,-22674.0
785,TCRR,12/31/2019,-0.0046,168528.0,8079.0,160449.0,160449.0,160449.0,160449.0,65713.0,79523.0,-41359.0,0.0,21104.0,-20415.0,-47599.0,0.0,-47497.0
786,TELA,12/31/2019,-0.0171,67922.0,36960.0,30962.0,30962.0,28051.0,61205.0,45302.0,65532.0,-25523.0,15446.0,1766.0,-11981.0,-22420.0,0.0,-22425.0
787,TFFP,12/31/2019,-0.0053,29187.0,1543.0,27645.0,27645.0,27645.0,27645.0,28095.0,29049.0,-11216.0,0.0,6905.0,0.0,-11870.0,0.0,-11870.0
788,TLSA,12/31/2019,0.0,1808.0,5988.0,-4180.0,-4180.0,-4180.0,-4180.0,153.0,1316.0,-5325.0,0.0,63777.0,-3.0,-7306.0,0.0,-7846.0
789,TNDM,12/31/2019,0.0,326110.0,131131.0,194979.0,194979.0,194202.0,194979.0,51174.0,24207.0,41905.0,362305.0,58507.0,-56955.0,-16668.0,-2990.0,-24604.0
790,TSHA,12/31/2019,,15.0,150.0,-135.0,-135.0,-135.0,-135.0,,,,,,,,,
791,TZAC,2/29/2020,0.0,61022.0,3263.0,57758.0,57758.0,57758.0,58508.0,69.276,-5519.0,-426.591,0.0,2610.0,5702.0,604.2462,5.0512,617.903
792,QURE,12/31/2019,-0.0031,448630.0,125572.0,323058.0,323058.0,317135.0,359120.0,380726.0,248821.0,-98684.0,7281.0,39999.0,-6647.0,-121403.0,0.0,-124201.0
793,RARE,12/31/2019,-0.0071,1135496.0,481732.0,653764.0,653764.0,480358.0,653764.0,436244.0,679306.0,-345383.0,103714.0,56577.0,-13039.0,-412518.0,3622.0,-399444.0
794,TCDA,12/31/2019,-0.0037,371826.0,107943.0,263883.0,263883.0,263883.0,322257.0,18574.0,238490.0,-129590.0,0.0,47521.0,-127498.0,-176813.0,0.0,-176905.0
795,TMDX,12/31/2019,-0.0024,105299.0,50650.0,54649.0,54649.0,54649.0,88795.0,20592.0,92723.0,-32286.0,23604.0,14205.0,-60501.0,-33206.0,-0.341,-33507.0
796,TPTX,12/31/2019,-0.003,422202.0,17851.0,404351.0,404351.0,404351.0,404351.0,48188.0,365995.0,-57757.0,0.0,24125.0,-361079.0,-72131.0,0.0,-72131.0
797,TRIB,12/31/2019,-0.0014,131071.0,126358.0,4713.0,4713.0,-38941.0,86734.0,16400.0,-7529.0,5417.0,90435.0,25468.0,-11853.0,-5512.0,-816.312,-29997.0
798,TRVI,12/31/2019,-0.0015,60001.0,5456.0,54545.0,54545.0,54545.0,54545.0,57313.0,73213.0,-23093.0,0.0,17835.0,-9.0,-26050.0,0.0,-26068.0
799,TRVN,12/31/2019,0.0,46994.0,16916.0,30078.0,30078.0,30078.0,35115.0,33614.0,-2497.0,-23667.0,31.0,91678.0,25583.0,-24731.0,0.0,-24871.0
800,TWST,9/30/2019,-0.0039,186994.0,34912.0,152082.0,152082.0,150436.0,159815.0,47398.0,158578.0,-87937.0,54385.0,27462.0,-104810.0,-107669.0,0.0,-107377.0
801,UFPT,12/31/2019,0.0026,188758.0,26767.0,161991.0,161991.0,89178.0,161991.0,3743.0,-24950.0,31229.0,198381.0,7516.0,-5774.0,19750.0,0.0,23646.0
802,PCVX,12/31/2019,-0.0026,65698.0,172071.0,-106373.0,-106373.0,-106373.0,-106373.0,58976.0,41567.0,-47145.0,0.0,20860.0,-1195.0,-50139.0,0.0,-50274.0
803,UBX,12/31/2019,-0.0019,151221.0,30514.0,120707.0,120707.0,120707.0,120707.0,38919.0,27438.0,-72421.0,0.0,43625.0,67953.0,-82177.0,0.0,-82177.0
804,UMRX,12/31/2019,-0.001,49423.0,17661.0,31762.0,31762.0,31762.0,31762.0,38679.0,108.0,-41514.0,22499.0,30480.0,23159.0,-31833.0,0.0,-31833.0
805,URGN,12/31/2019,-0.0051,202388.0,22086.0,180302.0,180302.0,180302.0,180302.0,50211.0,165250.0,-71017.0,18.0,20529.0,-145593.0,-105146.0,0.0,-105146.0
806,UROV,3/31/2020,-0.0048,63295.0,121301.0,-58006.0,-58006.0,-58006.0,29246.0,52280.0,68937.0,-102084.0,0.0,30417.0,-769.0,-143239.0,-822.51,-146680.0
807,UTHR,12/31/2019,-0.0024,3913400.0,1133000.0,2780400.0,2780400.0,2622100.0,3630400.0,738400.0,611200.0,-206600.0,1448800.0,43800.0,-335400.0,-104500.0,0.0,-165000.0
808,VBLT,12/31/2019,0.0,48621.0,12781.0,35840.0,35840.0,35840.0,35840.0,9436.0,-757.0,-12697.0,562.0,35881.0,-6600.0,-19457.0,0.0,-19457.0
809,VCNX,12/31/2019,-0.0025,4604.0,6878.0,-2274.0,-26237.0,-26237.0,-26237.0,2776.0,13800.0,-30715.0,523.0,12881.0,14073.0,-31863.0,0.0,-31863.0
810,VERO,12/31/2019,-0.0048,191127.0,114449.0,76678.0,74178.0,24390.0,143196.0,15749.0,42202.0,-39595.0,110406.0,8517.0,6384.0,-31636.0,-3322.0,-40438.0
811,VNDA,12/31/2019,0.0021,483748.0,72803.0,410945.0,410945.0,387908.0,410945.0,45650.0,6264.0,45947.0,227188.0,54847.0,-68309.0,115553.0,0.0,29028.0
812,VCYT,12/31/2019,0.0,275212.0,35757.0,239455.0,239455.0,171711.0,240149.0,159920.0,127287.0,-3232.0,120368.0,46138.0,-42733.0,-12599.0,0.0,-12599.0
813,VIE,12/31/2019,-0.007,384054.0,29543.0,354511.0,354511.0,354511.0,354511.0,200851.0,325448.0,-105049.0,50000.0,12309.0,-146446.0,-86429.0,0.0,-86429.0
814,VIR,12/31/2019,-0.0058,512071.0,88129.0,423942.0,423942.0,371311.0,423942.0,122816.0,449244.0,-129632.0,8091.0,30350.0,-256158.0,-174683.0,0.0,-174529.0
815,VKTX,12/31/2019,0.0,284256.0,7137.0,277119.0,277119.0,277119.0,277119.0,8377.0,887.0,-24752.0,0.0,71959.0,7463.0,-25783.0,0.0,-25779.0
816,VRCA,12/31/2019,-0.0011,68424.0,3409.0,65015.0,65015.0,65015.0,65015.0,9241.0,423.0,-27408.0,0.0,24898.0,25955.0,-28207.0,0.0,-28207.0
817,VRNA,12/31/2019,-0.0024,45135.0,11270.0,33865.0,33865.0,30667.0,33865.0,22934.0,-426.0,-33820.0,0.0,13166.0,37799.0,-33242.0,295.9293,-39206.0
818,VRTX,12/31/2019,0.0045,8318465.0,2233221.0,6085244.0,6085244.0,4683086.0,6085244.0,3120681.0,126773.0,1569330.0,4162821.0,260673.0,-1235318.0,1180572.0,-697.2075,1394919.0
819,VSTM,12/31/2019,-0.002,145046.0,137872.0,7174.0,7174.0,-12834.0,110797.0,79262.0,-2441.0,-138518.0,17456.0,74578.0,89613.0,-149209.0,0.0,-149209.0
820,VTVT,12/31/2019,0.0,9266.0,58289.0,-49023.0,-49023.0,-49023.0,-42851.0,4277.0,22870.0,-23018.0,2764.0,30292.0,242.0,-13044.0,0.0,-21838.0
821,VYGR,12/31/2019,-0.0012,354760.0,255248.0,99512.0,99512.0,99512.0,99512.0,86777.0,80994.0,48666.0,104391.0,35898.0,-90477.0,-43597.0,0.0,-43597.0
822,VYNE,12/31/2019,-0.0031,79169.0,10661.0,68508.0,68508.0,68508.0,68508.0,30777.0,4994.0,-65101.0,0.0,23819.0,41374.0,-73703.0,0.0,-73703.0
823,WMGI,12/31/2019,0.0,2585640.0,1693847.0,891793.0,891793.0,-626556.0,2059822.0,166856.0,37406.0,41607.0,920900.0,126601.0,-103246.0,-92134.0,0.0,-79166.0
824,WVE,12/31/2019,-0.0057,284250.0,220518.0,63732.0,63732.0,63732.0,63732.0,150808.0,164399.0,-188231.0,15983.0,33866.0,-3918.0,-198550.0,0.0,-193638.0
825,XBIT,12/31/2019,0.0144,816877.0,61246.0,755631.0,755631.0,755631.0,755631.0,714594.0,42096.0,-18270.0,0.0,46319.0,674796.0,669455.0,-61.5819,718453.0
826,XENE,12/31/2019,-0.0015,147697.0,55720.0,91977.0,84245.0,84245.0,99784.0,24755.0,27518.0,-4632.0,6829.0,25939.0,-66291.0,-41877.0,0.1558,-41618.0
827,XERS,12/31/2019,-0.0048,108987.0,94551.0,14436.0,14436.0,14436.0,72741.0,19519.0,80530.0,-104346.0,2722.0,26110.0,-2383.0,-126269.0,2.5146,-126038.0
828,XFOR,12/31/2019,-0.0046,160698.0,31478.0,129220.0,129220.0,102111.0,149317.0,128086.0,140661.0,-48055.0,0.0,11530.0,27232.0,-52136.0,0.0,-52807.0
829,XNCR,12/31/2019,0.0,670250.0,77049.0,593201.0,593201.0,578780.0,593201.0,50312.0,10662.0,64374.0,156700.0,58468.0,-50970.0,26875.0,0.0,27187.0
830,XOMA,12/31/2019,0.0,95724.0,51736.0,43988.0,43988.0,43988.0,76265.0,56688.0,30493.0,-285.0,18370.0,8763.0,-19300.0,-2271.0,0.0,-1982.0
831,YMAB,12/31/2019,-0.0023,216366.0,17463.0,198903.0,198903.0,198903.0,198903.0,207136.0,134704.0,-73497.0,0.0,35183.0,-1965.0,-81028.0,0.0,-81028.0
832,BCOW,12/31/2019,0.0,428009.0,369344.0,58665.0,58665.0,56493.0,76288.0,11707.0,-55213.0,946.0,15530.0,4704.0,58051.0,387.68,22.68,440.0
833,JFU,12/31/2019,0.0101,8880364.0,2552536.0,6327828.0,6280783.0,6135083.0,6280783.0,4809440.0,471978.0,-429047.0,4424963.0,193856.0,-707611.0,-2016294.0,-11616.0,-2328242.0
834,PIH,12/31/2019,0.0,63454.0,539.0,62915.0,45415.0,45415.0,45415.0,28509.0,-1439.0,-20638.0,5597.0,6019.0,19684.0,2383.0,0.0,3121.0
835,QFIN,12/31/2019,0.0166,20355601.0,13140871.0,7214730.0,7213442.0,7209930.0,7413442.0,3835850.0,7707858.0,2973075.0,6990164.0,150469.0,-8860441.0,2501595.0,0.0,2967287.0
836,ZEAL,12/31/2019,-0.0169,1599514.0,356841.0,1242673.0,1242673.0,1240193.0,1242673.0,1081060.0,674480.0,-409455.0,41333.0,33802.0,-51666.0,-580701.0,82.3111,-576677.0
837,ZGNX,12/31/2019,-0.0097,414250.0,169191.0,245059.0,245059.0,136325.0,245059.0,62070.0,32014.0,-111519.0,3648.0,43070.0,73121.0,-162610.0,0.0,-419503.0
838,ZLAB,12/31/2019,-0.003,355153.0,60493.0,294660.0,294660.0,285857.0,301110.0,76442.0,219302.0,-191011.0,12985.0,64369.0,-14892.0,-195071.0,0.0,-194319.0
839,ZNTL,12/31/2019,-0.0025,102657.0,19060.0,83597.0,76776.0,64240.0,76776.0,67489.0,81830.0,-39143.0,0.0,18058.0,-352.0,-45663.0,0.0,-46363.0
840,ZSAN,12/31/2019,-0.0023,37670.0,28278.0,9392.0,9392.0,9392.0,20041.0,6771.0,29829.0,-34817.0,0.0,16384.0,2164.0,-37589.0,0.0,-37589.0
841,ZYNE,12/31/2019,-0.0015,87765.0,12168.0,75597.0,75597.0,75597.0,75597.0,70063.0,45247.0,-34818.0,0.0,22000.0,-129.39,-32798.0,0.0,-32944.0
842,ABCB,12/31/2019,0.0028,18242579.0,15772997.0,2469582.0,2469582.0,1446359.0,3995851.0,621849.0,1369620.0,-940211.0,699197.0,58614.0,-487087.0,217220.0,-17326.0,211584.0
843,ABTX,12/31/2019,0.0025,4992654.0,4282789.0,709865.0,709865.0,464347.0,893167.0,346248.0,243948.0,66867.0,192960.0,21424.0,-233514.0,53996.0,-262.6,66386.0
844,ACAM,12/31/2019,0.0,311658.0,10910.0,300748.0,300748.0,300748.0,300748.0,1601.0,307953.0,-2055.0,0.0,38081.0,-304309.0,3478.0,0.0,4599.0
845,AGBA,12/31/2019,0.0,47559.0,1581.0,45978.0,45978.0,45978.0,45978.0,929.335,47284.0,-355.147,0.0,1914.0,-46000.0,167.3167,0.0307,167.472
846,AGFS,12/31/2019,-0.0012,805692.0,471662.0,334030.0,326445.0,-311247.0,729184.0,29817.0,-22047.0,20059.0,170065.0,50124.0,-4426.0,-48929.0,-3318.0,-78653.0
847,ALAC,12/31/2019,0.0,119531.0,5983.0,113548.0,113548.0,113548.0,115496.0,477.154,1649.0,-475.255,0.0,4098.0,-1149.0,2090.0,0.0,2090.0
848,ALRS,12/31/2019,0.0019,2356878.0,2071150.0,285728.0,285728.0,236163.0,343857.0,144006.0,149701.0,19248.0,185892.0,15093.0,-65594.0,29540.0,0.0,38896.0
849,ALTA,12/31/2019,0.0023,2406334.0,2073972.0,332362.0,332362.0,303719.0,297418.0,211981.0,170683.0,54760.0,125099.0,19017.0,-62009.0,44324.0,0.0,57827.0
850,AMCI,12/31/2019,0.0,226011.0,9002.0,217008.0,217008.0,217008.0,217008.0,520.422,0.0,-630.914,0.0,6696.0,265.057,-508.4762,1257.0,3942.0
851,AMSF,12/31/2019,0.0048,1492906.0,1062691.0,430215.0,430215.0,430215.0,430215.0,43813.0,-87043.0,78824.0,370370.0,19329.0,11688.0,92690.0,0.0,115517.0
852,AMHC,12/31/2019,,101694.0,3611.0,98082.0,98082.0,98082.0,98082.0,,,,,,,,,
853,ANDA,12/31/2019,0.0,110510.0,5.723,110504.0,110504.0,110504.0,110504.0,352.524,108752.0,-399.103,0.0,3446.0,-108000.0,1754.0,4.1012,1762.0
854,APXT,12/31/2019,,352988.0,13768.0,339219.0,339219.0,339219.0,339219.0,,,,,,,,,
855,ATLC,12/31/2019,0.0017,936266.0,895931.0,40335.0,906.0,906.0,778126.0,176394.0,368720.0,99963.0,355261.0,15273.0,-433689.0,26443.0,0.0,31763.0
856,BANF,12/31/2019,0.0041,8565758.0,7560769.0,1004989.0,1004989.0,833777.0,1031793.0,1868281.0,234721.0,158958.0,413307.0,33330.0,50347.0,134910.0,-7.995,169562.0
857,BCBP,12/31/2019,0.0012,2907468.0,2667995.0,239473.0,239473.0,233921.0,522083.0,550353.0,195718.0,24267.0,87995.0,16423.0,135104.0,20911.0,54.339,30343.0
858,BCML,12/31/2019,0.0014,1994177.0,1739957.0,254220.0,254220.0,209569.0,262462.0,295382.0,-36082.0,6956.0,77105.0,12631.0,927.0,17385.0,-24.656,23691.0
859,BSVN,12/31/2019,0.0,866392.0,766266.0,100126.0,100126.0,98337.0,74776.0,117128.0,77928.0,19180.0,43501.0,10147.0,-108070.0,8225.0,0.0,15069.0
860,BWFG,12/31/2019,0.0023,1882182.0,1699785.0,182397.0,182397.0,179594.0,357604.0,78051.0,-25378.0,6631.0,59005.0,7785.0,18686.0,18297.0,-21.012,22942.0
861,BRLI,12/31/2019,,210.029,205.693,4.336,4.336,4.336,186.169,,,,,,,,,
862,BRP,12/31/2019,0.0,398768.0,161517.0,237251.0,73285.0,-183635.0,113648.0,71071.0,152082.0,12014.0,137841.0,17917.0,-101020.0,-2584.0,-666.468,-22437.0
863,BRPA,12/31/2019,0.0,32075.0,2574.0,29500.0,29500.0,29500.0,31452.0,0.006,-39465.0,-792.731,0.0,2783.0,40247.0,408.427,0.0,492.633
864,BSBK,12/31/2019,0.0,766612.0,691634.0,74978.0,74978.0,74978.0,172070.0,127863.0,99119.0,2574.0,11713.0,5658.0,1652.0,2428.0,0.0,3279.0
865,BWB,12/31/2019,0.0011,2268830.0,2024036.0,244794.0,244794.0,241307.0,419027.0,31935.0,240175.0,39527.0,77958.0,29997.0,-276211.0,31346.0,12.489,38326.0
866,CBMB,12/31/2019,0.0,220402.0,160466.0,59935.0,59935.0,59935.0,62435.0,5987.0,2561.0,534.454,8228.0,3949.0,-15955.0,907.713,0.0,1276.0
867,CBNK,12/31/2019,0.0012,1428495.0,1295164.0,133331.0,133331.0,133331.0,180976.0,114824.0,295294.0,-26346.0,90136.0,13969.0,-188847.0,16895.0,0.0,22714.0
868,CBTX,12/31/2019,0.002,3478544.0,2942823.0,535721.0,535721.0,449833.0,585721.0,372064.0,123644.0,56090.0,154348.0,25053.0,-189740.0,49987.0,121.5328,62088.0
869,CSTR,12/31/2019,0.0012,2037201.0,1764155.0,273046.0,273046.0,228653.0,283046.0,101269.0,33224.0,-84688.0,92022.0,18613.0,47290.0,24455.0,-621.036,29266.0
870,CCB,12/31/2019,0.0011,1128526.0,1004353.0,124173.0,124173.0,124173.0,147735.0,43910.0,154466.0,13671.0,50269.0,12196.0,-164546.0,13201.0,0.0,16662.0
871,CCNC,12/31/2019,0.0,22448.0,16486.0,5962.0,5962.0,-1327.0,7299.0,4028.0,2477.0,759.457,19584.0,21213.0,0.0,-415.0298,0.2762,-285.484
872,CFFA,12/31/2019,0.0,291775.0,4253.0,287523.0,287523.0,287523.0,290386.0,14.304,7597.0,-482.753,0.0,35850.0,-7660.0,4284.0,0.0,5475.0
873,CGRO,12/31/2019,,32.5,7.848,24.652,24.652,24.652,32.5,,,,,,,,,
874,CHPM,12/31/2019,,301832.0,10694.0,291139.0,291139.0,291139.0,291139.0,,,,,,,,,
875,CIIC,12/31/2019,,260477.0,9205.0,251272.0,251272.0,251272.0,251272.0,,,,,,,,,
876,CME,12/31/2019,0.0059,75215300.0,49056000.0,26159300.0,26128900.0,-6906600.0,29872100.0,1556600.0,-2340800.0,2672800.0,4868000.0,358239.0,-152600.0,1614473.0,135873.0,2689600.0
877,CNBKA,12/31/2019,0.0071,5492424.0,5159843.0,332581.0,332581.0,332581.0,368664.0,258693.0,271322.0,47849.0,112313.0,5568.0,-402981.0,39699.0,0.0,40809.0
878,CNNB,12/31/2019,0.0,241802.0,217720.0,24081.0,24081.0,22867.0,71253.0,37735.0,43033.0,-1464.0,8347.0,1778.0,-14923.0,720.2546,8.5946,886.168
879,JRJC,12/31/2019,-0.005,89165.0,74037.0,15128.0,25156.0,24973.0,25156.0,9600.0,4952.0,-5192.0,35519.0,2294.0,-2688.0,-10937.0,-108.4543,-12527.0
880,CACC,12/31/2019,0.0346,7423200.0,5067900.0,2355300.0,2355300.0,2355300.0,6894100.0,517700.0,400300.0,812300.0,1489000.0,18977.0,-1024200.0,657481.0,-419.4,855900.0
881,CFBI,12/31/2019,0.0,319294.0,242127.0,77167.0,77167.0,77167.0,83968.0,48117.0,10830.0,1636.0,14351.0,7515.0,-1378.0,339.67,5.67,326.0
882,CHCI,12/31/2019,0.0,19933.0,11576.0,8357.0,1592.0,-213.0,8587.0,3511.0,-5882.0,8394.0,25317.0,6799.0,145.0,1464.0,0.0,1466.0
883,CLBK,12/31/2019,0.0,8188694.0,7206177.0,982517.0,982517.0,913935.0,2389539.0,75547.0,532536.0,123770.0,204007.0,111101.0,-622960.0,56838.0,-633.65,71082.0
884,CNFR,12/31/2019,0.0,247265.0,204540.0,42725.0,42725.0,42725.0,78549.0,7464.0,6324.0,15361.0,95998.0,8880.0,-25013.0,-7822.0,0.0,-9121.0
