,Diluted Equity,ROA,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Common Stock Equity,Tangible Book Value,Invested Capital,End Cash Position,Financing Cash Flow,Operating Cash Flow,Total Revenue,Investing Cash Flow,Tax Effect of Unusual Items,Pretax Income
691,0.0,-1.0987972508591066,13407.0,-12243.0,-12243.0,-12243.0,-6070.0,947.0,1510.0,-609.0,0.0,0.0,0.0,-1279.0
692,-25.2154,-0.1450559790452092,50601.0,106690.0,106690.0,106690.0,106690.0,55046.0,134948.0,-18069.0,65207.0,-81579.0,-838.89,-25075.0
693,-92.3802,-0.39482980704237924,96919.0,138314.0,138314.0,136882.0,138314.0,180886.0,173374.0,-71015.0,22238.0,-24666.0,0.0,-92877.0
694,0.0,0.043426858819028184,595896.0,188204.0,188204.0,64528.0,575211.0,36343.0,40936.0,59348.0,800354.0,-120390.0,-327.096,55512.0
695,-254.6208,-0.3109208408184215,29223.0,227955.0,227955.0,227955.0,250732.0,243765.0,304646.0,-36510.0,0.0,-25250.0,0.0,-255131.0
696,0.0,-0.005299670765302695,195359.0,-76295.0,-76295.0,-76295.0,-76295.0,85807.0,45539.0,-2750.0,57052.0,-17931.0,0.0,-631.0
697,-33.8808,-0.799437928984489,30595.0,-12092.0,-12092.0,-14153.0,-7812.0,14001.0,12640.0,-12659.0,565.464,-230.294,0.0,-20502.0
698,0.0,-0.2460570885056244,173507.0,-70474.0,-70474.0,-70474.0,-70474.0,73278.0,61805.0,-22065.0,0.0,3231.0,0.0,-25344.0
699,0.0,0.013042439085670434,8254394.0,-2698148.0,-2698148.0,-5354343.0,2945780.0,345187.0,-422039.0,432946.0,4031017.0,-233228.0,-1297.0,59275.0
700,244.2148,0.07060006827614031,2454439.0,1089991.0,1089991.0,-1051342.0,2343969.0,236270.0,-90707.0,253567.0,3066262.0,-73183.0,-1861.0,305927.0
701,-86.232,-0.5431712427549049,296507.0,-149511.0,-149511.0,-155059.0,-120371.0,87784.0,164371.0,-64390.0,0.0,-42592.0,0.0,-86527.0
702,-12.996500000000001,-0.5483488819783799,2830.0,30935.0,30935.0,30935.0,30935.0,4498.0,37653.0,-17358.0,0.0,-23564.0,0.0,-6905.0
703,0.0,0.03123628966855897,36163.0,114271.0,114271.0,100016.0,114271.0,80382.0,84545.0,-1534.0,229683.0,-2756.0,-4908.0,-8557.0
704,0.0,-1.2605733619861919,71283.0,-49412.0,-49412.0,-49412.0,-49412.0,18879.0,29729.0,-25665.0,0.0,-780.0,0.0,-27570.0
705,-148.28549999999998,-1.4552380390653417,185601.0,-83874.0,-83874.0,-94864.0,-11586.0,33042.0,73636.0,-106124.0,143985.0,16525.0,0.0,-148743.0
706,-57.4518,-0.4851405964180882,23702.0,93833.0,94329.0,94329.0,107381.0,111950.0,50199.0,-43970.0,0.0,-580.0,180.5,-56614.0
707,-44.8217,-0.5033373645285827,3840.0,82156.0,82156.0,82156.0,82156.0,39165.0,62941.0,-36065.0,0.0,-46250.0,0.0,-43285.0
708,-62.68900000000001,-0.3377195326613291,21760.0,165342.0,165342.0,165342.0,165342.0,168142.0,162927.0,-55754.0,0.0,-2136.0,0.0,-63188.0
709,-253.1109,-0.13319090863182373,1029452.0,594330.0,594330.0,-198511.0,908189.0,295528.0,613209.0,-98639.0,306980.0,-387237.0,-13057.0,-239926.0
710,-77.682,-0.49824744863378456,74953.0,79964.0,79964.0,79964.0,89758.0,33466.0,46036.0,-41527.0,231.0,-53710.0,0.0,-77878.0
711,-61.367999999999995,-0.6978542089608611,22346.0,62378.0,62378.0,62378.0,62378.0,25836.0,3355.0,-53222.0,5000.0,46065.0,0.0,-59125.0
712,-15.1944,-2.1869534050179213,583.0,6392.0,-12071.0,-12071.0,-12071.0,6231.0,0.0,-15646.0,0.0,2484.0,0.0,-14992.0
713,-47.7158,-1.1206250745556483,11178.0,30737.0,30737.0,23399.0,30737.0,6899.0,82.0,-34185.0,0.0,-10101.0,0.0,-46971.0
714,-20.0808,-0.3692171311429996,25079.0,11019.0,11019.0,7442.0,11019.0,23644.0,17705.0,3230.0,7910.0,-58.0,0.0,-20596.0
715,-100.254,-0.453818062994838,231990.0,-5527.0,-5527.0,-6152.0,147497.0,12940.0,114575.0,-80646.0,32656.0,-30188.0,0.0,-102112.0
716,-43.025400000000005,-0.5082267558686556,11481.0,73121.0,73121.0,73121.0,73121.0,77383.0,49902.0,-35474.0,0.0,-843.0,0.0,-42337.0
717,-133.47539999999998,-0.6068555470885372,261430.0,-42279.0,-42279.0,-48862.0,153312.0,70453.0,5709.0,-82414.0,173317.0,87277.0,0.0,-132993.0
718,2120.1,0.14290924810201822,3715500.0,11089700.0,11089700.0,11089700.0,11089700.0,1630300.0,-252100.0,2430000.0,7863400.0,-2027800.0,0.0,2429100.0
719,0.0,0.06102716845164269,117171.0,-6712.0,-6712.0,-14314.0,103607.0,19148.0,15991.0,-25497.0,99219.0,-9860.0,0.0,4625.0
720,-288.933,-0.4252073503121245,425563.0,256857.0,256857.0,256857.0,411874.0,664324.0,580358.0,-251151.0,26517.0,-2673.0,0.0,-290162.0
721,-95.39399999999999,-0.285032576299236,47711.0,450197.0,450197.0,450197.0,450197.0,70844.0,8376.0,-107705.0,35233.0,93559.0,1372.0,-97488.0
722,-51.393,-0.23515465811180836,50379.0,183718.0,183718.0,183718.0,193519.0,61136.0,100166.0,-60552.0,0.0,-5233.0,0.0,-52625.0
723,0.0,0.01548303601209331,340345.0,1059768.0,1059768.0,378803.0,1292535.0,537407.0,484867.0,67216.0,270245.0,-205308.0,-59.006,26151.0
724,-18.986,-0.4418145956607495,22066.0,20015.0,20011.0,19745.0,34642.0,34121.0,39933.0,-19821.0,6832.0,74.0,0.0,-18591.0
725,-78.5148,-0.19158262692460337,573506.0,-180438.0,-180438.0,-180438.0,-180438.0,42832.0,5606.0,-66133.0,0.0,-319024.0,0.0,-75305.0
726,0.0,-0.19220662471475003,755.0,28167.0,28167.0,9880.0,28167.0,9288.0,26249.0,-3994.0,0.0,-13049.0,0.0,-6518.0
727,-25.265600000000003,-0.27011052144700326,148824.0,-46129.0,-46129.0,-46129.0,-46129.0,95005.0,103243.0,-18429.0,0.0,-1304.0,188.68,-27021.0
728,-63.48239999999999,-0.21613483940887593,67994.0,152535.0,-152574.0,-229195.0,-152574.0,16873.0,98658.0,-49616.0,50041.0,-101969.0,0.0,-52037.0
729,-160.8057,-0.4679285426713333,114797.0,225490.0,225490.0,225490.0,225490.0,171890.0,221657.0,-106161.0,413.0,-17592.0,0.0,-159429.0
730,-15.5601,-0.6391350730346299,13592.0,10780.0,10780.0,10780.0,17745.0,16992.0,21482.0,-14815.0,4873.0,-22.0,7.82,-15544.0
731,-142.04579999999999,-0.45613779199605864,27503.0,281020.0,281020.0,281020.0,281020.0,62697.0,163474.0,-122750.0,0.0,-27970.0,0.0,-140729.0
732,-78.416,-0.2076475125026537,64824.0,307297.0,307297.0,276256.0,352346.0,186908.0,177791.0,-64663.0,0.0,-39011.0,0.0,-77270.0
733,0.0,-0.4533065887821968,93754.0,53815.0,53815.0,53815.0,63625.0,22521.0,11365.0,-41510.0,59288.0,-23656.0,0.0,-66894.0
734,0.0,-0.7610795198122574,23997.0,20320.0,20320.0,19399.0,21083.0,11795.0,21085.0,-27255.0,61303.0,-4750.0,0.0,-34128.0
735,1204.1984,0.1792725159529458,6308457.0,6141438.0,6105555.0,6053831.0,12343677.0,283682.0,-1191626.0,1667239.0,1794612.0,-2116142.0,0.0,2461419.0
736,-165.24689999999998,-0.41398436332599703,120628.0,274213.0,274213.0,274213.0,323809.0,93633.0,27291.0,-110444.0,0.0,-132635.0,0.0,-163458.0
737,-681.1756,-0.62743900751741,139495.0,944655.0,944655.0,944655.0,944655.0,129072.0,607624.0,-528706.0,6868.0,-143156.0,0.0,-680238.0
738,0.0,-0.14930762522038662,204777.0,432739.0,432554.0,340125.0,432554.0,81928.0,142029.0,-144402.0,102428.0,-59801.0,0.0,-95419.0
739,-6.8649,-0.5937095148985173,3314.0,10581.0,10581.0,1715.0,11083.0,3739.0,3579.0,-11580.0,3465.0,5608.0,0.0,-6938.0
740,-52.3222,-0.25969925807486466,83480.0,112901.0,112901.0,112901.0,112901.0,38806.0,48883.0,-63115.0,20492.0,-62236.0,0.0,-51000.0
741,-28.147199999999998,-0.2231223668789002,10941.0,115335.0,115335.0,115335.0,120265.0,22755.0,143063.0,-29637.0,0.0,-95876.0,0.0,-28175.0
742,-33.4698,-1.8214952707994458,9324.0,7275.0,7275.0,7275.0,7275.0,11327.0,34989.0,-27629.0,3379.0,-493.0,0.0,-33592.0
743,-67.97879999999999,-0.5193823618242223,180764.0,-48324.0,-48324.0,-48324.0,-23676.0,65126.0,86231.0,-76520.0,34505.0,-30518.0,0.0,-70279.0
744,-33.4818,-0.42695029954841296,25918.0,51365.0,51365.0,51365.0,70280.0,72806.0,13588.0,-30442.0,0.0,0.0,0.0,-32996.0
745,-53.8368,-0.870208038073242,44258.0,12895.0,12895.0,12895.0,24417.0,42193.0,42305.0,-38119.0,121.0,26240.0,0.0,-53710.0
746,0.0,-0.15824692471179236,248593.0,-93323.0,-93364.0,-93364.0,-93364.0,26486.0,28684.0,-26059.0,85543.0,-53855.0,0.0,-25972.0
747,-54.65879999999999,-0.5551928813184827,91172.0,8397.0,8397.0,8397.0,27302.0,91551.0,105041.0,-51435.0,6677.0,229.0,0.0,-55350.0
748,-109.11479999999999,-0.31373234818344775,141065.0,-26700.0,-26700.0,-86164.0,-26700.0,48141.0,35356.0,-37521.0,0.0,-136.0,0.0,-107500.0
749,0.0,-0.09998114119352672,329579.0,1876287.0,1876287.0,1301616.0,1876287.0,274562.0,637842.0,-163737.0,916713.0,-277729.0,0.0,-158650.0
750,0.0,-0.046039268788083954,8923.0,28001.0,28001.0,27664.0,28001.0,8100.0,2620.0,-2107.0,27263.0,-4898.0,0.0,-1700.0
751,-50.2005,-0.21843768593330976,39285.0,192653.0,192653.0,192653.0,206472.0,140495.0,208052.0,-48107.0,42927.0,-59543.0,-164.43,-51047.0
752,-420.1087,-0.10484110450575569,427360.0,458285.0,333119.0,326474.0,541645.0,318458.0,444082.0,-333192.0,750428.0,-106361.0,-8011.0,-535537.0
753,-39.5296,-0.3282055226521037,54001.0,63008.0,63008.0,63008.0,102231.0,10435.0,3488.0,-31627.0,67301.0,13491.0,0.0,-38403.0
754,-105.7004,-0.4734496389503141,122522.0,81882.0,81882.0,55290.0,126638.0,87951.0,109756.0,-87033.0,83699.0,-22014.0,-3714.0,-106784.0
755,-52.8011,-0.38147188541651506,65511.0,71891.0,71891.0,71891.0,116770.0,39491.0,113757.0,-29610.0,63354.0,-69956.0,0.0,-52415.0
756,-8.869200000000001,-0.6668853175904669,3945.0,5202.0,5202.0,5161.0,5220.0,1787.0,1394.0,-6435.0,689.0,1381.0,0.0,-4797.0
757,-116.8381,-1.132906804805211,23423.0,80048.0,80048.0,80048.0,80048.0,76370.0,57875.0,-92714.0,0.0,24516.0,0.0,-117223.0
758,-25.3955,-0.4014453271561638,8836.0,52465.0,52465.0,52465.0,52465.0,9762.0,10613.0,-22500.0,22904.0,16024.0,0.0,-24576.0
759,0.0,-0.6161846379545216,23225.0,14947.0,14947.0,-1578.0,14947.0,20733.0,14481.0,-17375.0,0.0,528.0,0.0,-30774.0
760,-13.842,-1.0464957004794155,2868.0,10273.0,10273.0,10176.0,10273.0,12076.0,23391.0,-10605.0,0.0,-842.51,0.0,-13752.0
761,-88.2639,-0.44533067244660607,64983.0,86345.0,86344.0,86344.0,86344.0,147828.0,92738.0,-51183.0,0.0,-39.0,-41.852,-88435.0
762,-72.0038,-0.9766224901882714,35476.0,17267.0,17267.0,17267.0,33509.0,50768.0,88027.0,-47984.0,21087.0,-130.0,0.0,-71728.0
763,-60.9213,-0.4708682568557779,45447.0,72191.0,72191.0,39825.0,72191.0,57032.0,87.0,-44784.0,21712.0,-20761.0,2197.0,-47683.0
764,-24.681,-0.5112426222763738,27671.0,35526.0,35526.0,35526.0,54596.0,28943.0,19542.0,-29055.0,0.0,23498.0,0.0,-24097.0
765,0.0,0.2510248130239095,17225.0,42542.0,42542.0,30124.0,42542.0,26858.0,33437.0,-26795.0,43012.0,-313.0,-1291.0,5031.0
766,-23.525100000000002,-0.6264769065520945,9697.0,27543.0,15774.0,15774.0,21239.0,18261.0,43035.0,-22185.0,2073.0,-16285.0,0.0,-23330.0
767,-61.7474,-0.5763079272028123,31529.0,74574.0,74574.0,74574.0,74574.0,29730.0,16140.0,-50020.0,18147.0,29530.0,0.0,-60925.0
768,-32.3478,-0.14131147540983607,4322.0,224428.0,224428.0,224428.0,224428.0,222676.0,149762.0,-31055.0,0.0,-1634.0,0.0,-32325.0
769,113.0157,0.09743838135901445,564854.0,595428.0,595428.0,570588.0,940598.0,181381.0,3928.0,143129.0,392755.0,-157924.0,0.0,147487.0
770,-55.71,-0.416035780185735,75027.0,56666.0,56666.0,56666.0,61775.0,48350.0,7415.0,-60140.0,15360.0,16965.0,0.0,-54789.0
771,-50.445,-0.17413560871006567,12759.0,322072.0,322072.0,322072.0,322072.0,328192.0,333708.0,-47444.0,0.0,-4260.0,0.0,-58306.0
772,-111.044,-0.009242264241168384,3640500.0,1378400.0,691800.0,-2757900.0,3272500.0,93000.0,-135900.0,129500.0,1831400.0,-85200.0,-5986.0,54600.0
773,-54.8838,-0.8822825659189295,31925.0,31600.0,31600.0,31600.0,31600.0,24724.0,28570.0,-50612.0,1517.0,12781.0,0.0,-56047.0
774,0.0,0.04429987802208113,37349.0,122516.0,122516.0,82119.0,122516.0,30361.0,-11029.0,8038.0,100077.0,9754.0,2.048,7558.0
775,-55.1016,-0.3564878173562704,58581.0,97789.0,97789.0,97789.0,107665.0,4975.0,-4184.0,-65023.0,42736.0,-51131.0,0.0,-55744.0
776,-51.4828,-0.2724288608185646,31669.0,156905.0,156905.0,156905.0,156905.0,27281.0,79604.0,-75468.0,2224.0,10796.0,0.0,-51373.0
777,136.5065,0.028973563131264007,4424141.0,3029654.0,3029654.0,-2293807.0,5638174.0,163689.0,-215469.0,318481.0,4675815.0,-81661.0,-31329.0,101709.0
778,-76.4218,-0.5029937724199549,70794.0,79184.0,79184.0,79184.0,79184.0,44817.0,65990.0,-60253.0,1982.0,-11734.0,0.0,-75438.0
779,0.0,0.07229558753756128,39157.0,112595.0,112595.0,107283.0,112595.0,22770.0,2496.0,2510.0,189492.0,-2335.0,0.0,11129.0
780,-806.9565,-0.5910151531986799,664068.0,721910.0,721910.0,720108.0,1138563.0,1023874.0,744008.0,-777562.0,209140.0,252191.0,2903.0,-803402.0
781,-59.160399999999996,-2.0714034964543986,62491.0,-34005.0,-34005.0,-34005.0,8897.0,11213.0,6350.0,-45361.0,8335.0,-761.0,0.0,-59006.0
782,111.962,0.03855398323982846,1705765.0,656144.0,654197.0,593278.0,982116.0,59175.0,82884.0,192223.0,2036524.0,-247015.0,0.0,116167.0
783,-113.1812,-0.28195930410676945,182665.0,153536.0,153536.0,46641.0,153536.0,85530.0,129654.0,-82162.0,7804.0,-18186.0,-74.288,-113779.0
784,-22.755,-1.2512554494785055,15423.0,2698.0,2698.0,2698.0,8041.0,16412.0,906.0,-23650.0,0.0,14020.0,0.0,-22674.0
785,-97.0784,-0.2824397132820659,8079.0,160449.0,160449.0,160449.0,160449.0,65713.0,79523.0,-41359.0,0.0,-20415.0,0.0,-47497.0
786,-30.198600000000003,-0.3300845087011572,36960.0,30962.0,30962.0,28051.0,61205.0,45302.0,65532.0,-25523.0,15446.0,-11981.0,0.0,-22425.0
787,-36.5965,-0.40668790900058244,1543.0,27645.0,27645.0,27645.0,27645.0,28095.0,29049.0,-11216.0,0.0,0.0,0.0,-11870.0
788,0.0,-4.040929203539823,5988.0,-4180.0,-4180.0,-4180.0,-4180.0,153.0,1316.0,-5325.0,0.0,-3.0,0.0,-7846.0
789,0.0,-0.051111588114439915,131131.0,194979.0,194979.0,194202.0,194979.0,51174.0,24207.0,41905.0,362305.0,-56955.0,-2990.0,-24604.0
791,0.0,0.009902104159155715,3263.0,57758.0,57758.0,57758.0,58508.0,69.276,-5519.0,-426.591,0.0,5702.0,5.0512,617.903
792,-123.9969,-0.27060829636894546,125572.0,323058.0,323058.0,317135.0,359120.0,380726.0,248821.0,-98684.0,7281.0,-6647.0,0.0,-124201.0
793,-401.6967,-0.363293221640587,481732.0,653764.0,653764.0,480358.0,653764.0,436244.0,679306.0,-345383.0,103714.0,-13039.0,3622.0,-399444.0
794,-175.82770000000002,-0.4755261869799315,107943.0,263883.0,263883.0,263883.0,322257.0,18574.0,238490.0,-129590.0,0.0,-127498.0,0.0,-176905.0
795,-34.092,-0.31534962345321416,50650.0,54649.0,54649.0,54649.0,88795.0,20592.0,92723.0,-32286.0,23604.0,-60501.0,-0.341,-33507.0
796,-72.375,-0.1708447615122619,17851.0,404351.0,404351.0,404351.0,404351.0,48188.0,365995.0,-57757.0,0.0,-361079.0,0.0,-72131.0
797,-35.6552,-0.042053543499324796,126358.0,4713.0,4713.0,-38941.0,86734.0,16400.0,-7529.0,5417.0,90435.0,-11853.0,-816.312,-29997.0
798,-26.7525,-0.4341594306761554,5456.0,54545.0,54545.0,54545.0,54545.0,57313.0,73213.0,-23093.0,0.0,-9.0,0.0,-26068.0
799,0.0,-0.5262586713197429,16916.0,30078.0,30078.0,30078.0,35115.0,33614.0,-2497.0,-23667.0,31.0,25583.0,0.0,-24871.0
800,-107.1018,-0.5757885279741596,34912.0,152082.0,152082.0,150436.0,159815.0,47398.0,158578.0,-87937.0,54385.0,-104810.0,0.0,-107377.0
801,19.5416,0.10463132688415855,26767.0,161991.0,161991.0,89178.0,161991.0,3743.0,-24950.0,31229.0,198381.0,-5774.0,0.0,23646.0
802,-54.236,-0.7631739170142166,172071.0,-106373.0,-106373.0,-106373.0,-106373.0,58976.0,41567.0,-47145.0,0.0,-1195.0,0.0,-50274.0
803,-82.8875,-0.5434232018039823,30514.0,120707.0,120707.0,120707.0,120707.0,38919.0,27438.0,-72421.0,0.0,67953.0,0.0,-82177.0
804,-30.48,-0.6440928312728892,17661.0,31762.0,31762.0,31762.0,31762.0,38679.0,108.0,-41514.0,22499.0,23159.0,0.0,-31833.0
805,-104.6979,-0.5195268494179497,22086.0,180302.0,180302.0,180302.0,180302.0,50211.0,165250.0,-71017.0,18.0,-145593.0,0.0,-105146.0
806,-146.0016,-2.263038154672565,121301.0,-58006.0,-58006.0,-58006.0,29246.0,52280.0,68937.0,-102084.0,0.0,-769.0,-822.51,-146680.0
807,-105.11999999999999,-0.026703122604384934,1133000.0,2780400.0,2780400.0,2622100.0,3630400.0,738400.0,611200.0,-206600.0,1448800.0,-335400.0,0.0,-165000.0
808,0.0,-0.40017687830361365,12781.0,35840.0,35840.0,35840.0,35840.0,9436.0,-757.0,-12697.0,562.0,-6600.0,0.0,-19457.0
809,-32.2025,-6.920721112076455,6878.0,-2274.0,-26237.0,-26237.0,-26237.0,2776.0,13800.0,-30715.0,523.0,14073.0,0.0,-31863.0
810,-40.8816,-0.16552344775986647,114449.0,76678.0,74178.0,24390.0,143196.0,15749.0,42202.0,-39595.0,110406.0,6384.0,-3322.0,-40438.0
811,115.17869999999999,0.23887023822320713,72803.0,410945.0,410945.0,387908.0,410945.0,45650.0,6264.0,45947.0,227188.0,-68309.0,0.0,29028.0
812,0.0,-0.04577925381160705,35757.0,239455.0,239455.0,171711.0,240149.0,159920.0,127287.0,-3232.0,120368.0,-42733.0,0.0,-12599.0
813,-86.163,-0.22504387403854667,29543.0,354511.0,354511.0,354511.0,354511.0,200851.0,325448.0,-105049.0,50000.0,-146446.0,0.0,-86429.0
814,-176.03,-0.34113042917876624,88129.0,423942.0,423942.0,371311.0,423942.0,122816.0,449244.0,-129632.0,8091.0,-256158.0,0.0,-174529.0
815,0.0,-0.09070345041089722,7137.0,277119.0,277119.0,277119.0,277119.0,8377.0,887.0,-24752.0,0.0,7463.0,0.0,-25779.0
816,-27.387800000000002,-0.41223839588448496,3409.0,65015.0,65015.0,65015.0,65015.0,9241.0,423.0,-27408.0,0.0,25955.0,0.0,-28207.0
817,-31.598399999999998,-0.7365016062922344,11270.0,33865.0,33865.0,30667.0,33865.0,22934.0,-426.0,-33820.0,0.0,37799.0,295.9293,-39206.0
818,1173.0285,0.14192185697721876,2233221.0,6085244.0,6085244.0,4683086.0,6085244.0,3120681.0,126773.0,1569330.0,4162821.0,-1235318.0,-697.2075,1394919.0
819,-149.156,-1.0287012396067454,137872.0,7174.0,7174.0,-12834.0,110797.0,79262.0,-2441.0,-138518.0,17456.0,89613.0,0.0,-149209.0
820,0.0,-1.407727174616879,58289.0,-49023.0,-49023.0,-49023.0,-42851.0,4277.0,22870.0,-23018.0,2764.0,242.0,0.0,-21838.0
821,-43.0776,-0.12289153230352914,255248.0,99512.0,99512.0,99512.0,99512.0,86777.0,80994.0,48666.0,104391.0,-90477.0,0.0,-43597.0
822,-73.8389,-0.930957824400965,10661.0,68508.0,68508.0,68508.0,68508.0,30777.0,4994.0,-65101.0,0.0,41374.0,0.0,-73703.0
823,0.0,-0.03563295741093114,1693847.0,891793.0,891793.0,-626556.0,2059822.0,166856.0,37406.0,41607.0,920900.0,-103246.0,0.0,-79166.0
824,-193.0362,-0.698504837291117,220518.0,63732.0,63732.0,63732.0,63732.0,150808.0,164399.0,-188231.0,15983.0,-3918.0,0.0,-193638.0
825,666.9936,0.8195297456042954,61246.0,755631.0,755631.0,755631.0,755631.0,714594.0,42096.0,-18270.0,0.0,674796.0,-61.5819,718453.0
826,-38.908500000000004,-0.28353317941461237,55720.0,91977.0,84245.0,84245.0,99784.0,24755.0,27518.0,-4632.0,6829.0,-66291.0,0.1558,-41618.0
827,-125.32799999999999,-1.158569370658886,94551.0,14436.0,14436.0,14436.0,72741.0,19519.0,80530.0,-104346.0,2722.0,-2383.0,2.5146,-126038.0
828,-53.038,-0.3244346538226985,31478.0,129220.0,129220.0,102111.0,149317.0,128086.0,140661.0,-48055.0,0.0,27232.0,0.0,-52807.0
829,0.0,0.04009697873927639,77049.0,593201.0,593201.0,578780.0,593201.0,50312.0,10662.0,64374.0,156700.0,-50970.0,0.0,27187.0
830,0.0,-0.023724457816221636,51736.0,43988.0,43988.0,43988.0,76265.0,56688.0,30493.0,-285.0,18370.0,-19300.0,0.0,-1982.0
831,-80.9209,-0.374495068541268,17463.0,198903.0,198903.0,198903.0,198903.0,207136.0,134704.0,-73497.0,0.0,-1965.0,0.0,-81028.0
832,0.0,0.0009057753458455313,369344.0,58665.0,58665.0,56493.0,76288.0,11707.0,-55213.0,946.0,15530.0,58051.0,22.68,440.0
833,1957.9456,-0.2270508280966861,2552536.0,6327828.0,6280783.0,6135083.0,6280783.0,4809440.0,471978.0,-429047.0,4424963.0,-707611.0,-11616.0,-2328242.0
834,0.0,0.0375547640810666,539.0,62915.0,45415.0,45415.0,45415.0,28509.0,-1439.0,-20638.0,5597.0,19684.0,0.0,3121.0
835,2497.7854,0.12289467650697221,13140871.0,7214730.0,7213442.0,7209930.0,7413442.0,3835850.0,7707858.0,2973075.0,6990164.0,-8860441.0,0.0,2967287.0
836,-571.2538,-0.3630484009517891,356841.0,1242673.0,1242673.0,1240193.0,1242673.0,1081060.0,674480.0,-409455.0,41333.0,-51666.0,82.3111,-576677.0
837,-417.779,-0.3925407362703681,169191.0,245059.0,245059.0,136325.0,245059.0,62070.0,32014.0,-111519.0,3648.0,73121.0,0.0,-419503.0
838,-193.107,-0.5492590517326336,60493.0,294660.0,294660.0,285857.0,301110.0,76442.0,219302.0,-191011.0,12985.0,-14892.0,0.0,-194319.0
839,-45.145,-0.44481136210877,19060.0,83597.0,76776.0,64240.0,76776.0,67489.0,81830.0,-39143.0,0.0,-352.0,0.0,-46363.0
840,-37.6832,-0.9978497478099283,28278.0,9392.0,9392.0,9392.0,20041.0,6771.0,29829.0,-34817.0,0.0,2164.0,0.0,-37589.0
841,-33.0,-0.37370250099698055,12168.0,75597.0,75597.0,75597.0,75597.0,70063.0,45247.0,-34818.0,0.0,-129.39,0.0,-32944.0
842,164.1192,0.011907307623554762,15772997.0,2469582.0,2469582.0,1446359.0,3995851.0,621849.0,1369620.0,-940211.0,699197.0,-487087.0,-17326.0,211584.0
843,53.56,0.010815089529536796,4282789.0,709865.0,709865.0,464347.0,893167.0,346248.0,243948.0,66867.0,192960.0,-233514.0,-262.6,66386.0
844,0.0,0.011159668611105763,10910.0,300748.0,300748.0,300748.0,300748.0,1601.0,307953.0,-2055.0,0.0,-304309.0,0.0,4599.0
845,0.0,0.003518087007716731,1581.0,45978.0,45978.0,45978.0,45978.0,929.335,47284.0,-355.147,0.0,-46000.0,0.0307,167.472
846,-60.148799999999994,-0.06072916201228261,471662.0,334030.0,326445.0,-311247.0,729184.0,29817.0,-22047.0,20059.0,170065.0,-4426.0,-3318.0,-78653.0
847,0.0,0.017485003890204215,5983.0,113548.0,113548.0,113548.0,115496.0,477.154,1649.0,-475.255,0.0,-1149.0,0.0,2090.0
848,28.6767,0.01253352952507512,2071150.0,285728.0,285728.0,236163.0,343857.0,144006.0,149701.0,19248.0,185892.0,-65594.0,0.0,38896.0
849,43.7391,0.01841972062066197,2073972.0,332362.0,332362.0,303719.0,297418.0,211981.0,170683.0,54760.0,125099.0,-62009.0,0.0,57827.0
850,0.0,-0.0022497851874466288,9002.0,217008.0,217008.0,217008.0,217008.0,520.422,0.0,-630.914,0.0,265.057,1257.0,3942.0
851,92.77919999999999,0.062086963278330985,1062691.0,430215.0,430215.0,430215.0,430215.0,43813.0,-87043.0,78824.0,370370.0,11688.0,0.0,115517.0
853,0.0,0.01587186679938467,5.723,110504.0,110504.0,110504.0,110504.0,352.524,108752.0,-399.103,0.0,-108000.0,4.1012,1762.0
855,25.9641,0.02824304204147112,895931.0,40335.0,906.0,906.0,778126.0,176394.0,368720.0,99963.0,355261.0,-433689.0,0.0,31763.0
856,136.65300000000002,0.01574991962182448,7560769.0,1004989.0,1004989.0,833777.0,1031793.0,1868281.0,234721.0,158958.0,413307.0,50347.0,-7.995,169562.0
857,19.7076,0.007192168581047152,2667995.0,239473.0,239473.0,233921.0,522083.0,550353.0,195718.0,24267.0,87995.0,135104.0,54.339,30343.0
858,17.6834,0.008717882113774254,1739957.0,254220.0,254220.0,209569.0,262462.0,295382.0,-36082.0,6956.0,77105.0,927.0,-24.656,23691.0
859,0.0,0.009493393290796775,766266.0,100126.0,100126.0,98337.0,74776.0,117128.0,77928.0,19180.0,43501.0,-108070.0,0.0,15069.0
860,17.9055,0.009721164053210583,1699785.0,182397.0,182397.0,179594.0,357604.0,78051.0,-25378.0,6631.0,59005.0,18686.0,-21.012,22942.0
862,0.0,-0.006479958271476146,161517.0,237251.0,73285.0,-183635.0,113648.0,71071.0,152082.0,12014.0,137841.0,-101020.0,-666.468,-22437.0
863,0.0,0.012733499610288388,2574.0,29500.0,29500.0,29500.0,31452.0,0.006,-39465.0,-792.731,0.0,40247.0,0.0,492.633
864,0.0,0.0031671823556114437,691634.0,74978.0,74978.0,74978.0,172070.0,127863.0,99119.0,2574.0,11713.0,1652.0,0.0,3279.0
865,32.996700000000004,0.013815931559438124,2024036.0,244794.0,244794.0,241307.0,419027.0,31935.0,240175.0,39527.0,77958.0,-276211.0,12.489,38326.0
866,0.0,0.004118442663859675,160466.0,59935.0,59935.0,59935.0,62435.0,5987.0,2561.0,534.454,8228.0,-15955.0,0.0,1276.0
867,16.7628,0.01182713275160221,1295164.0,133331.0,133331.0,133331.0,180976.0,114824.0,295294.0,-26346.0,90136.0,-188847.0,0.0,22714.0
868,50.106,0.01437009277444816,2942823.0,535721.0,535721.0,449833.0,585721.0,372064.0,123644.0,56090.0,154348.0,-189740.0,121.5328,62088.0
